CODIGO;NOMBRE;LABORATORIO;CATEGORIA;SUBCATEGORIA;PVP_AI;PVP_FARMACIA
205103;TIRAS INF DINO 20U;APOSAN;CUIDADO BEBE;ACCESORIOS;3,5;0,00
207174;TIRAS SUTURA 3P+4G;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;5,5;0,00
358739;TIRAS TELA 10U;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;2,2;0,00
192318;TOALLITAS HIGIENE INTIMA;APOSAN;HIGIENE PERSONAL;HIGIENE INTIMA;2,5;0,00
447508;VENDA CREPE 4X7;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;1,8;0,00
202323;VENDA ELASTICA COHESIVA;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;3,5;0,00
188701;APOSITO AGUA 7.5X5;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;5,9;0,00
174173;APOSITO ESTERIL 10X6;ACOFARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;4,5;0,00
174174;APOSITO ESTERIL 10X8;ACOFARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;4,95;0,00
174175;APOSITO ESTERIL 15X10;ACOFARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;6,5;0,00
174172;APOSITO ESTERIL 7.2X5;ACOFARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;3,95;3,95
174242;APOSITO AMP TALON 5U;FARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;6,9;0,00
184851;APOSITO TNT 6X10;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;3,95;0,00
184852;APOSITO TNT 7.5X5;APOSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;3,5;0,00
199681;AQUILEA COLESTEROL 60C;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;0,00
183089;AQUILEA DETOX 10 STICKS;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
153067;AQUILEA DRENAJE 20 INF;AQUILEA (URIACH);NUTRICION Y DIETETICA;CONTROL DE PESO;4,95;0,00
196939;AQUILEA DRENANTE 15 ST;AQUILEA (URIACH);NUTRICION Y DIETETICA;CONTROL DE PESO;16,9;0,00
155596;AQUILEA EQUINACEA 30C;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;10,5;0,00
150715;AQUILEA GASES 20 SOB;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;9,9;0,00
180969;AQUILEA MUCUS 15 COMP;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;9,5;9,95
188726;AQUILEA MUCUS JARABE;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;11,9;12,95
154836;AQUILEA OMEGA 3 90CAP;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;19,95;22,95
161597;AQUILEA PROPOLIS SPRAY;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;9,5;0,00
150928;AQUILEA PROSTATE 30CAP;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;21;0,00
208650;AQUILEA SILUETA SACIAN;AQUILEA (URIACH);NUTRICION Y DIETETICA;CONTROL DE PESO;18,5;0,00
210868;AQUILEA SUENO 30 GUMM;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;11,5;0,00
178773;AQUILEA SUENO 60 COMP;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;17,9;0,00
199308;AQUILEA SUENO FORTE 30;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;14,5;17,95
210746;AQUILEA SUENO FORTE 60;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;27,95
177966;AQUILEA SUENO INSTANT;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
364950;AQUILEA TRANQUILIDAD 20;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;4,95;0,00
164339;AQUILEA VIGOR EL 60CAP;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;26,5;0,00
199834;AQUILEA VITAMINA D+ 30C;AQUILEA (URIACH);NUTRICION Y DIETETICA;SUPLEMENTOS;10,95;14,95
264662;AQUORAL 0.4% MONOD 20U;ESTEVE;ORTOPEDIA Y OPTICA;OPTICA;14,5;10,95
181665;AQUORAL FORTE MONOD 30U;ESTEVE;ORTOPEDIA Y OPTICA;OPTICA;18,9;0,00
174189;AQUORAL MULTIDOSIS 10ML;ESTEVE;ORTOPEDIA Y OPTICA;OPTICA;16,5;0,00
185651;AQUORAL NOCHE 5 GR;ESTEVE;ORTOPEDIA Y OPTICA;OPTICA;13,95;0,00
169902;ARKO RESPIRA DILATADOR;ARKOPHARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;11,5;17,95
200329;ARKOCAPS ONAGRA 200P;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;0,00
179904;ARKOCAPS CURCUMA 40C;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;11,9;0,00
247411;ARKOCAPS ONAGRA 50CAP;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;9,9;0,00
183447;ARKOCAPS ALCACHOFA 130;ARKOPHARMA;NUTRICION Y DIETETICA;CONTROL DE PESO;22,5;0,00
182656;ARKOCAPS ALCACHOFA 40;ARKOPHARMA;NUTRICION Y DIETETICA;CONTROL DE PESO;9,5;10,95
727369;ARKOCAPS CARDO MARIANO;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;10,5;0,00
672681;ARKOCAPS ECHINACEA 100;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;18,9;0,00
297259;ARKOCAPS JENGIBRE 40C;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;9,5;0,00
301465;ARKOCAPS ONAGRA 100P;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;16,5;0,00
367037;ARKOCAPS PROPOLIS 40C;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;10,5;0,00
234770;ARKOVOX MIEL-LIMON 24C;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;7,95;0,00
267807;ARKOVOX PROPOLIS SPRAY;ARKOPHARMA;NUTRICION Y DIETETICA;SUPLEMENTOS;9,5;12,95
154277;ARMOLIPID PLUS 20 COMP;MYLAN (VIATRIS);NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;0,00
198755;ARMOLIPID PLUS 30 COMP;MYLAN (VIATRIS);NUTRICION Y DIETETICA;SUPLEMENTOS;22,5;0,00
204804;ARMOLIPID PLUS 60 COMP;MYLAN (VIATRIS);NUTRICION Y DIETETICA;SUPLEMENTOS;39,9;59,95
239574;ARNICA BOIRON GEL 45 G;BOIRON;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,5;0,00
197184;ARTIMUSC FORTE 60 COMP;VARIOS;NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;0,00
185497;ARTIOK 30 CAPSULAS;VARIOS;NUTRICION Y DIETETICA;SUPLEMENTOS;21,5;33,95
163258;ASPIRADOR ANATO SUAV;SUAVINEX;CUIDADO BEBE;ACCESORIOS;8,9;0,00
304006;ASPIRADOR NASAL SUAV;SUAVINEX;CUIDADO BEBE;ACCESORIOS;7,5;0,00
177651;ASTENOLIT 12 VIALES;LABORATORIOS ERN;NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;14,95
213237;ASTENOLIT INFANTIL 12V;LABORATORIOS ERN;NUTRICION Y DIETETICA;INFANTIL;14,5;0,00
200995;ASTENOLIT RECUPERA 12V;LABORATORIOS ERN;NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;0,00
949438;ATERINA 60 CAPS;VARIOS;NUTRICION Y DIETETICA;SUPLEMENTOS;22;13,47
166149;AUDIOVIT 30 CAPS;SALVAT;NUTRICION Y DIETETICA;SUPLEMENTOS;18,9;24,95
177305;AUSONIA DISCREET 14U;P&G;HIGIENE PERSONAL;HIGIENE INTIMA;4,2;0,00
177306;AUSONIA DISCREET 24U;P&G;HIGIENE PERSONAL;HIGIENE INTIMA;6,95;4,60
213217;TEST INFEC URINARIA 3U;BIOSYNEX;SALUD Y BOTIQUIN;APARATOS MEDICION;14,9;0,00
213217;AUTOTEST INFECCION URINARIA BIOSYNEX 3 UN;BIOSYNEX;SALUD Y BOTIQUIN;SALUD SEXUAL / DIAG.;12,95;0,00
213218;AUTOTEST INFECCIONES VAGINALES BIOSYNEX 3 UN;BIOSYNEX;SALUD Y BOTIQUIN;SALUD SEXUAL / DIAG.;14,5;0,00
186125;AUTOTEST VIH;VARIOS;SALUD Y BOTIQUIN;SALUD SEXUAL / DIAG.;29,9;0,00
304394;AVENE AGUA TERMAL 150 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;9,3;0,00
356709;AVENE AGUA TERMAL 300 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;13,5;0,00
203465;AVENE AGUA TERMAL 50 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;4,2;0,00
159261;AVENE ANTIROJ DIA CRHID PROT40;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;21,9;0,00
260091;AVENE AUTOBRONCEADOR HIDRA 100;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;17,9;0,00
156033;AVENE CICALFATE CR REPAR 100ML;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;14,9;21,95
168427;AVENE CICALFATE CR REPAR 40ML;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;9,9;14,95
162721;AVENE CICALFATE EMUL REPAR40ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;14,5;19,95
196483;AVENE CICALFATE GEL CICAT 30ML;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;12,9;14,95
166825;AVENE CICALFATE MANOS CR 100ML;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;10,5;0,00
196482;AVENE CICALFATE SPY CALM 100ML;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;11,9;0,00
192402;AVENE CLEANANCE COMEDOMED 30ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;19,95;0,00
198432;AVENE CLEANANCE CUIDADO MATIFICANTE 40 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;16,5;0,00
306044;AVENE CLEANANCE HYDRA CR 40;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;17,2;0,00
194286;AVENE CLEANANCE WOMAN SERUM 30 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;23,5;0,00
200179;AVENE COUVR CR NATURAL 8.5G;AVENE;DERMOCOSMETICA;FACIAL (MAQUILLAJE);22,9;0,00
190284;AVENE COUVRANCE BALS LAB ROSA;AVENE;DERMOCOSMETICA;FACIAL (MAQUILLAJE);15,9;0,00
260984;AVENE COUVRANCE POLVOS BRONCED;AVENE;DERMOCOSMETICA;FACIAL (MAQUILLAJE);22,5;29,95
157439;AVENE COUVRANCE STICK AMARILLO;AVENE;DERMOCOSMETICA;FACIAL (MAQUILLAJE);16,5;0,00
356675;AVENE CR NUTRI REVITALIZ 50 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;28,9;0,00
304410;AVENE CR TOLERANCE CONTROL 40;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;21,5;0,00
187835;AVENE DERMABSOLU CR DIA 40 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;36,9;0,00
154250;AVENE DESMAQUILL SUAVID OJOS;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;12,5;0,00
332180;AVENE EAU THER STICK50+ SENS10;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;14,9;0,00
169051;AVENE EMUL 50+ COLOREADA 50 ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;18,95;0,00
179744;AVENE FLUIDO MINERAL SPF50+ 40;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;19,5;0,00
207535;AVENE HYALUR ACTIV B3 REFIL 50;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;38,5;36,95
192332;AVENE HYDRANCE AQUA GEL 50 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;23,9;0,00
150827;AVENE HYDRANCE OPT LIG 40 SP30;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;19,9;0,00
150826;AVENE HYDRANCE OPT RIC 40 SP30;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;19,9;28,95
262709;AVENE HYDRANCE OPTIM ENRIQ 40;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;18,7;0,00
199084;AVENE INTENSE PROTECT50+ 150ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;24,5;0,00
161581;AVENE LOCION MICELAR 400 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;15,9;0,00
173014;AVENE NINOS LECHE 50+ 250 ML;AVENE;CUIDADO BEBE;PROTECCION SOLAR;21,9;0,00
356667;AVENE PAN LIMP PAST 100G;AVENE;HIGIENE PERSONAL;HIGIENE CORPORAL;8,9;0,00
175993;AVENE PHYSIOLIFT OJOS 15 ML;AVENE;DERMOCOSMETICA;CUIDADO FACIAL;32,5;0,00
258574;AVENE SOL CR EXTREM F50+ 50ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;18,5;0,00
332130;AVENE SOL CR F50+ COLOR 50ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;18,9;23,95
375881;AVENE SOL FLUIDO 50+ 50ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;18,9;0,00
180336;AVENE SOLAR ANTI-EDAD 50+ 50ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;20,95;0,00
198044;AVENE SPRAY INVISIBLE 50+ 200;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;21,9;0,00
180834;AVENE SUNSIMED KA 80ML;AVENE;DERMOCOSMETICA;PROTECCION SOLAR;25,9;0,00
166829;AVENE XERACALM A.D. ACEITE 400;AVENE;HIGIENE PERSONAL;HIGIENE CORPORAL;19,5;0,00
187766;AVENE XERACALM AD BALS REL 400;AVENE;DERMOCOSMETICA;CUIDADO CORPORAL;21,5;0,00
158278;BABE DESODORANTE ROLL ON 50 ML;BABE;HIGIENE PERSONAL;HIGIENE CORPORAL;7,5;0,00
157375;BABE JABON ACEITPIEL ATOP500ML;BABE;HIGIENE PERSONAL;HIGIENE CORPORAL;15,9;0,00
199461;BABY NATURALS FIRST TEETH 30ML;ISDIN;CUIDADO BEBE;HIGIENE BUCODENTAL;8,2;0,00
199464;BABY NATURALS ZN40 100 ML;ISDIN;CUIDADO BEBE;COSMETICA INFANTIL;11,5;0,00
243295;BALSODERM CORPORAL POSTSOL 300;VINAS;DERMOCOSMETICA;PROTECCION SOLAR;14,5;0,00
KE805817;BARRITA KEEPGOING ENERGY CHOCO;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;2,2;
KE546441;BARRITA KEEPGOING ALBARICOQUE;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
KE546442;BARRITA KEEPGOING COLA;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
KE546443;BARRITA KEEPGOING FRESA;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
KE546444;BARRITA KEEPGOING LIMON;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
KE546445;BARRITA KEEPGOING MANDARINA;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
KE546446;BARRITA KEEPGOING PINA;KEEPGOING;NUTRICION Y DIETETICA;SUPLEMENTOS;1,95;
153986;BASIKO KUPEROX SENS CR 50 ML;BASIKO;DERMOCOSMETICA;CUIDADO FACIAL;24,9;0,00
343160;BASTONCILLOS APOSAN 100 UN;APOSAN;HIGIENE PERSONAL;HIGIENE CORPORAL;1,1;0,00
177836;BE+ PEDIAT PAST AGUA FORTE 60;BE+ (CINFA);CUIDADO BEBE;COSMETICA INFANTIL;8,95;0,00
207452;BE+ PEDIAT PAST AGUA FORTE 60;BE+ (CINFA);CUIDADO BEBE;COSMETICA INFANTIL;8,95;0,00
190307;BE+ SKIN PR STI CICA SPF50 8ML;BE+ (CINFA);DERMOCOSMETICA;PROTECCION SOLAR;10,5;0,00
190366;BE+ SKIN PR UL M INF SPF50 100;BE+ (CINFA);DERMOCOSMETICA;PROTECCION SOLAR;18,9;0,00
190305;BE+ SKIN PR ULT INF SPF50 50;BE+ (CINFA);DERMOCOSMETICA;PROTECCION SOLAR;15,5;0,00
208278;BE+ SKINP GEL CR SPF50+ 100ML;BE+ (CINFA);DERMOCOSMETICA;PROTECCION SOLAR;17,9;0,00
162797;BELCILS CR REG INT PESTANAS 4;BELCILS;DERMOCOSMETICA;CUIDADO FACIAL;12,3;0,00
BELC1043;BELCILS ESPUMA LIMPIADORA 50ML;BELCILS;DERMOCOSMETICA;CUIDADO FACIAL;13,8;
207159;BELCILS MASCARA NEGRO;BELCILS;DERMOCOSMETICA;FACIAL (MAQUILLAJE);15,5;0,00
170006;BEPANTHOL CALM CREMA 20 G;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;9,95;0,00
188794;BEPANTHOL CALM CREMA 50 G;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;16,5;0,00
329227;BEPANTHOL CREMA 100 G;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;15,5;0,00
330669;BEPANTHOL PDA PROT BEBE 100 G;BAYER;CUIDADO BEBE;COSMETICA INFANTIL;14,95;0,00
328674;BEPANTHOL POMADA PROTEC 100 G;BAYER;CUIDADO BEBE;COSMETICA INFANTIL;14,95;0,00
347765;BEPANTHOL POMADA PROTEC 30 GR;BAYER;CUIDADO BEBE;COSMETICA INFANTIL;7,5;0,00
206289;BEPANTHOL TATTOO CR SPF50 50;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;13,9;0,00
206572;BEPANTHOL TATTOO GEL LIMP 200;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;11,5;0,00
198673;BEPANTHOL TATUAJES 30 GR;BAYER;DERMOCOSMETICA;CUIDADO CORPORAL;8,5;0,00
BET40510;BETER EYELINER NEGRO;BETER;DERMOCOSMETICA;FACIAL (MAQUILLAJE);5,95;
BET40794;BETER POLVOS BRONCEADORES 10G;BETER;DERMOCOSMETICA;FACIAL (MAQUILLAJE);12,5;
182759;BEXIDENT AFTAS GEL 8 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;9,5;0,00
182756;BEXIDENT AFTAS SPRAY 15 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;10,2;0,00
178073;BEXIDENT ANTICARIES COLUT 500;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;10,8;0,00
178074;BEXIDENT ANTICARIES PASTA 125;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,5;0,00
179342;BEXIDENT BLANQUEANTE PASTA 125;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;9,95;0,00
152196;BEXIDENT DIENT SENS COLU 500ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;11,5;0,00
164020;BEXIDENT DIENT SENS PASTA 75ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,9;0,00
152195;BEXIDENT ENCIAS COL CLORH 500;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;11,9;0,00
152197;BEXIDENT ENCIAS COL TRICL 500;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;11,9;14,95
349696;BEXIDENT ENCIAS COLUTOR 250 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;7,9;0,00
181941;BEXIDENT ENCIAS COLUTORIO 250;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;7,9;0,00
363853;BEXIDENT ENCIAS GEL 50 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,5;0,00
308768;BEXIDENT ENCIAS GEL CLORH 75;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;9,2;0,00
174668;BEXIDENT ENCIAS PASTA 125 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;9,75;10,95
224402;BEXIDENT ENCIAS SPRAY 40 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;10,5;0,00
157288;BEXIDENT GEL SENSIBLES 50 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,2;0,00
160518;BEXIDENT POST COLUTORIO 250;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;10,5;20,95
154241;BEXIDENT POST GEL TOPICO 25 ML;ISDIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;9,5;21,95
165102;BIBERON BOCA ANCHA N2 330 ML;SUAVINEX;CUIDADO BEBE;ACCESORIOS;11,5;0,00
320143;BIBERON NUK FC PP LATEX 150;NUK;CUIDADO BEBE;ACCESORIOS;9,9;0,00
156849;BIBERON PP BOCA ANCHA 150 CC;SUAVINEX;CUIDADO BEBE;ACCESORIOS;10,2;0,00
198553;BIBERON SUAV CLASIC 360 ANAT T2;SUAVINEX;CUIDADO BEBE;ACCESORIOS;11,9;0,00
199256;BIBERON SUAV FISI 360 SILIC TL;SUAVINEX;CUIDADO BEBE;ACCESORIOS;12,5;0,00
199254;BIBERON SUAV FISI 150 SILIC TS;SUAVINEX;CUIDADO BEBE;ACCESORIOS;9,95;0,00
189104;BIBERON SUAV PP ANTIC SILIC 180;SUAVINEX;CUIDADO BEBE;ACCESORIOS;15,9;13,95
188416;BIBERON SUAV PP ANTIC SILIC 270;SUAVINEX;CUIDADO BEBE;ACCESORIOS;16,5;0,00
193711;BIBERON T SILICONA 150 ML;SUAVINEX;CUIDADO BEBE;ACCESORIOS;9,5;0,00
198552;BIBERON TETINA ANAT 270 ML;SUAVINEX;CUIDADO BEBE;ACCESORIOS;10,8;0,00
353357;BIE 3 COLA CABALLO 25 BOLS;BIO3;NUTRICION Y DIETETICA;SUPLEMENTOS;4,95;0,00
150741;BIE 3 DIET SOLUTION 24 STICKS;BIO3;NUTRICION Y DIETETICA;CONTROL DE PESO;19,9;0,00
353650;BIE 3 MANZANILLA ANIS 25 BOLS;BIO3;NUTRICION Y DIETETICA;SUPLEMENTOS;3,8;0,00
354083;BIE 3 REGULA LIMPIA 25 BOLS;BIO3;NUTRICION Y DIETETICA;SUPLEMENTOS;5,5;0,00
353653;BIE3 CONT LINEA OBESI 100 BOLS;BIO3;NUTRICION Y DIETETICA;CONTROL DE PESO;14,5;0,00
353651;BIE3 CONT LINEA OBESIL 25 BOLS;BIO3;NUTRICION Y DIETETICA;CONTROL DE PESO;5,2;0,00
184638;BIFISELLE 30 CAP;BROMATECH;NUTRICION Y DIETETICA;SUPLEMENTOS;18,9;0,00
NUT834;BILEINA 180 PERLAS;NUTERGIA;NUTRICION Y DIETETICA;SUPLEMENTOS;32;
682112;BILINA NEBULIZADOR 10 ML;VARIOS;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;6,5;0,00
204686;BIMAIO ABSOLUT DEFINITION OJOS;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;22;0,00
204689;BIMAIO CELL PROTECT SPF 30;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;24,5;23,95
204684;BIMAIO OJOS REVITALIZANTE 360;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;19,9;0,00
204683;BIMAIO HIDRATANTE DEFENSA SPF20;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;21;0,00
204722;BIMAIO GEL LIMPIADOR 200 ML;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;14,5;0,00
204692;BIMAIO HYALURO FILL 10 AMP;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;18;0,00
204697;BIMAIO PROTECTOR SOLAR SPF 50+;BIMAIO;DERMOCOSMETICA;PROTECCION SOLAR;26;0,00
204682;BIMAIO SERUM HIDRATANTE;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;23;0,00
204698;BIMAIO TIME REVERSE DIA SPF15;BIMAIO;DERMOCOSMETICA;CUIDADO FACIAL;28;0,00
179100;BIO OIL 200 ML;BIO-OIL;DERMOCOSMETICA;CUIDADO CORPORAL;21,95;0,00
192511;BIO OIL DRY SKIN GEL 50 ML;BIO-OIL;DERMOCOSMETICA;CUIDADO CORPORAL;6,95;6,95
187284;BIOCIDA GEL 72% APOSAN 100ML;APOSAN;HIGIENE PERSONAL;HIGIENE CORPORAL;2,5;0,00
213993;BION 3 ENERGY 60 GUMMIES;PROCTER & GAMBLE;NUTRICION Y DIETETICA;SUPLEMENTOS;18,5;0,00
202573;BIORALSUERO BABY 4+4 SOBR;CASEN RECORDATI;NUTRICION Y DIETETICA;INFANTIL;12,9;0,00
399204;BIORALSUERO FRESA 2X330 ML;CASEN RECORDATI;NUTRICION Y DIETETICA;INFANTIL;8,5;0,00
159100;BIORALSUERO FRUTAS 2X330 ML;CASEN RECORDATI;NUTRICION Y DIETETICA;INFANTIL;8,5;0,00
154661;BIORALSUERO NEUTRO 2X330 ML;CASEN RECORDATI;NUTRICION Y DIETETICA;INFANTIL;8,5;0,00
182768;BIRETIX CLEANSER GEL 200ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;16,9;0,00
199972;BIRETIX HYDRAMAT DAY SPF30;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;24,5;0,00
200095;BIRETIX ISOREPAIR 50 ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;22,8;0,00
211945;BIRETIX OIL CONTROL SOL 100ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;18,5;0,00
190828;BIRETIX TRIACTIVE GEL 50ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;29,9;0,00
194576;BIRETIX TRIACTIVE SPRAY 100ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO CORPORAL;31,5;0,00
RIBBEL85;BISTURI COMPLETO NO11;RIBBEL;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;1,2;
CORY2277;BISTURI DESECH CORYSAN N15 10U;CORYSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;8,5;
175557;BISTURI HOJA CORYSAN N15 100U;CORYSAN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;19,9;0,00
163172;BIVOS 10 MINI SOBRES;CASEN RECORDATI;NUTRICION Y DIETETICA;SUPLEMENTOS;11,5;17,95
171809;BIVOS GOTAS 8ML;CASEN RECORDATI;NUTRICION Y DIETETICA;SUPLEMENTOS;14,5;0,00
159937;BLEMIL 1 CONFORT EVOLUT 800G;ORDESA;NUTRICION Y DIETETICA;INFANTIL;28,5;0,00
189584;BLEMIL 1 OPTIMUM PROTECH 800G;ORDESA;NUTRICION Y DIETETICA;INFANTIL;26,9;0,00
189586;BLEMIL 2 OPTIMUM PROTECH 800G;ORDESA;NUTRICION Y DIETETICA;INFANTIL;24,5;0,00
185157;BLEMIL PLUS 1 FORTE 800 G;ORDESA;NUTRICION Y DIETETICA;INFANTIL;25,5;0,00
174832;BLEMIL PLUS AR 800G;ORDESA;NUTRICION Y DIETETICA;INFANTIL;27,9;0,00
